,Unnamed: 0,title,abstract,author,journal,year,pdf_link,keyword
957,0,Optimal separation of a specified harmonic using feedback in the presence of phase constraints,The Pontryagin maximum principle is applied to solve the problem of minimizing the deviation of the state of a parabolic system from a specified harmonic while keeping constant the sum of Fourier coefficients (phase coordinates).,O. A. Kuzenko,Computational Mathematics and Modeling,1998,https://link.springer.com/article/10.1007/BF02404125,"Mathematical Modeling,Computational Mathematic,Industrial Mathematic,Maximum Principle,Fourier Coefficient"
958,0,On furstenberg’s characterization of harmonic functions on symmetric spaces,"We provide a necessary and sufficient condition on a radial probability measureμ on a symmetric space for whichf =f *μ, f bounded, implies thatf is harmonic. In particular, we obtain a short and elementary proof of a theorem of Furstenberg which says that iff is a bounded function on a symmetric space which satisfiesf =f *μ for some radialabsolutely continuous probability measureμ, thenf is harmonic.",Yitzhak Weit,Israel Journal of Mathematics,1999,https://link.springer.com/article/10.1007/BF02785582,"Harmonic Function,Symmetric Space,Maximal Compact Subgroup,Riemannian Symmetric Space,Gelfand Pair"
959,0,A remark on the finite time singularity of the heat flow for harmonic maps,"In this paper we study the finite time singularities for the solution of the heat flow for harmonic maps. We derive a gradient estimate for the solution across a finite time singularity. In particular, we find that the solution is asymptotically radial around the isolated singular point in space at a finite singular time. It would be more desirable to understand whether the solution is continuous in space at a finite singular time.",Jie Qing,Calculus of Variations and Partial Differential Equations,2003,https://link.springer.com/article/10.1007/s00526-002-0176-7,"Heat Flow,Singular Point,Finite Time,Time Singularity,Finite Time Singularity"
960,0,Complete Asymptotics of the Deviation of a Class of Differentiable Functions from the Set of Their Harmonic Poisson Integrals,"On a class of differentiable functions W r and the class \(\overline W ^r \) of functions conjugate to them, we obtain a complete asymptotic expansion of the upper bounds \(\mathcal{E}(\mathfrak{N},A\rho )_C \) of deviations of the harmonic Poisson integrals of the functions considered.",K. M. Zhyhallo1 & Yu. I. Kharkevych,Ukrainian Mathematical Journal,2002,https://link.springer.com/article/10.1023/A%3A1019789402502,"Asymptotic Expansion,Differentiable Function,Function Conjugate,Poisson Integral,Complete Asymptotic Expansion"
961,0,Supply of harmonic functions of an infinite number of variables. II,"There are exceptionally many harmonic functions of an infinite number of variables. Using for the estimate of the infinite-dimensional Laplacian introduced by P. Levy, estimates of the germ of sums of orthogonal random variables, there are obtained optimal (in a certain sense) conditions of the harmonicity of the functions in a Hilbert space. Along with harmonicity conditions obtained earlier based on estimates of the germ of sums of dependent random variables, they allow one to encompass the manifold of harmonic functions of an infinite number of variables.",M. N. Feller,Ukrainian Mathematical Journal,1990,https://link.springer.com/article/10.1007/BF01060824,"Hilbert Space,Harmonic Function,Infinite Number,Dependent Random Variable,Harmonicity Condition"
962,0,Constructive description of classes of harmonic functions with singularities on continua without zero exterior angles,"A constructive description is obtained for classes of functions which are continuous in the extended plane, which are harmonic outside of some continuum without zero exterior angles and which have majorants of their moduli which satisfy some standard restriction in terms of uniform bounds.",V. I. Maksimov,Ukrainian Mathematical Journal,1990,https://link.springer.com/article/10.1007/BF01066365,"Harmonic Function,Uniform Bound,Standard Restriction,Extended Plane,Exterior Angle"
963,0,Ranks of commutators of Toeplitz operators on the harmonic Bergman space,"We study the rank of commutators of two Toeplitz operators on the harmonic Bergman space of the unit disk. We first show that the commutator of any two Toeplitz operators with general symbols can’t have an odd rank. But, given any integer n ≥ 0, we also show that there are two symbols for which the corresponding Toeplitz operators induce the commutator with rank 2n exactly.","Yong Chen1, Hyungwoon Koo2 & Young Joo Lee",Integral Equations and Operator Theory,2013,https://link.springer.com/article/10.1007/s00020-012-2020-6,"Primary 47B35,Secondary 31A05"
964,0,Some properties of F-harmonic maps,"In this note, we investigate estimates of the Morse index for F-harmonic maps into spheres, our results extend partially those obtained in ([14]) and ([15]) for harmonic and p-harmonic maps.",Mohammed Benalili1 & Hafida Benallal,Lobachevskii Journal of Mathematics,2013,https://link.springer.com/article/10.1134/S1995080213010022,"F-harmonic maps,Morse index"
965,0,Harmonic function for which the second dilatation is α-spiral,"Let f=h+ g ¯  be a harmonic function in the unit disc D. We will give some properties of f under the condition the second dilatation is α-spiral.MSC:30C45, 30C55.","Melike Aydog̃an1, Emel Yavuz Duman2, Yaşar Polatog̃lu2 & …Yasemin Kahramaner",Journal of Inequalities and Applications,2012,https://link.springer.com/article/10.1186/1029-242X-2012-262,"Harmonic functions,growth theorem,distortion theorem,coefficient inequality"
966,0,An algorithm for Gauss harmonic formulas,"LetD be an open, bounded, simply-connected region inR 2 with boundaryB. Let (x*,y*) be an arbitrary point ofD. This paper constructs an algorithm for computing Gauss harmonic formulas forD and the point (x*,y*). Such formulas approximate a harmonic function at (x*,y*) in terms of a linear combination of its boundary values. Such formulas are useful for approximating the solution of the Dirichlet problem, especially when the problem is to be solved many times at the same point with different boundary values.","J. Chen1, L. W. Johnson2 & R. D. Riess",BIT Numerical Mathematics,1984,https://link.springer.com/article/10.1007/BF01934517,"Linear Combination,Computational Mathematic,Harmonic Function,Dirichlet Problem,Arbitrary Point"
967,0,An investigation on a new class of harmonic mappings,"In the present paper, we give an extension of the idea which was introduced by Sakaguchi (J. Math. Soc. Jpn. 11:72-75, 1959), and we give some applications of this extended idea for the investigation of the class of harmonic mappings.MSC:30C45, 30C55.","Emel Yavuz Duman1, Yaşar Polatoğlu1 & Yasemin Kahramaner",Journal of Inequalities and Applications,2013,https://link.springer.com/article/10.1186/1029-242X-2013-478,"harmonic mappings,distortion theorem,grow theorem"
968,0,Compact Hankel operators on harmonic Bergman spaces,"We study Hankel operators on the harmonic Bergman spaceb 2(B), whereB is the open unit ball inR n,n≥2. We show that iff is in\(C(\bar B)\) then the Hankel operator with symbolf is compact. For the proof we have to extend the definition of Hankel operators to the spacesb p(B), 1<p<∞, and use an interpolation theorem. We also use the explicit formula for the orthogonal projection ofL 2(B, dV) ontob 2(B). This result implies that the commutator and semi-commutator of Toeplitz operators with symbols in\(C(\bar B)\) are compact.",Mirjana Jovović,Integral Equations and Operator Theory,1995,https://link.springer.com/article/10.1007/BF01378778,47B35
969,0,A subclass of harmonic functions with varying arguments defined by hypergeometric functions,"We define the generalized Dziok-Srivastava operator for harmonic functions and introduce a new subclass of complex valued harmonic functions which are orientation preserving and univalent in the open unit disc. We investigate the coefficient bounds, distortion inequalities and extreme points for this generalized class of functions.",K. Vijaya1 & G. Murugusundaramoorthy,Lobachevskii Journal of Mathematics,2010,https://link.springer.com/article/10.1134/S1995080210030108,"Harmonic univalent starlike functions,Dziok-Srivastava operator,distortion bounds,extreme points,uniformly convex functions"
970,0,Subharmonic functions that are harmonic when they are large,"Suppose that \(u\) is subharmonic in the plane and such that, for some \(c>1\) and sufficiently large \(K_0=K_0(c)\), \(u\) is harmonic in the disc \(\Delta (z,\tau (z)^{-c})\) whenever \(u(z)>B(|z|,u)-K_0\log \tau (z)\), where \(\tau (z)=\max \{|z|,B(|z|,u)\}\) and \(B(r,u)=\max _{|z|=r}u(z)\). It is shown that if in addition \(u\) satisfies a certain lower growth condition, then there are ‘Wiman–Valiron discs’ in each of which \(u\) is the logarithm of the modulus of an analytic function, and that the derivatives of the analytic functions have regular asymptotic growth.",P. C. Fenton1 & John Rossi,Analysis and Mathematical Physics,2014,https://link.springer.com/article/10.1007/s13324-014-0077-x,"30D15,31A05"
971,0,Bergman-Type and \(\boldsymbol{Q}_{\boldsymbol{k}}\)-Type Spaces of \(\boldsymbol{p}\)-Harmonic Functions,"AbstractIn this paper, we extend a Hardy–Littlewood type theorem to the exponentially \(p\)-harmonic Bergman space on the real unit ball \({\mathbb{B}}\) in \({\mathbb{R}}^{n}\). As an application, we characterize exponentially \(p\)-harmonic Bergman spaces in terms of Lipschitz type conditions. Furthermore, some derivative-free characterizations for \(n\)-harmonic \(Q_{k}\) spaces are established.",Xi Fu1 & Xiaoqiang Xie,Journal of Contemporary Mathematical Analysis (Armenian Academy of Sciences),2022,https://link.springer.com/article/10.3103/S1068362322030037,"
\(p\)-harmonic function,Bergman-type space,
\(Q_{k}\)-type space"
972,0,The dirichlet problem for harmonic functions from variable exponent smirnov classes in domains with piecewise smooth boundary,"The Dirichlet problem is solved for harmonic functions from variable exponent Smirnov classes in domains with piecewise smooth boundaries. The solvability conditions are established. Depending on the boundary geometry and value of the space exponent at angular points, the Dirichlet problem may turn out to be unsolvable, solvable uniquely and non-uniquely. In the unsolvable case, for boundary functions the necessary and sufficient conditions are found, which govern the solvability. In all solvability cases, solutions are constructed in explicit form. Bibliography: 19 titles.","V. Kokilashvili1,2 & V. Paatashvili",Journal of Mathematical Sciences,2011,https://link.springer.com/article/10.1007/s10958-010-0201-x,"Harmonic Function,Dirichlet Problem,Conformal Mapping,Homogeneous Problem,Variable Exponent"
973,0,Bounded perturbations of forced harmonic oscillators at resonance,"Let e be continuous and 2π-periodic, h continuous and bounded, and n>0 an integer. Sufficient conditions for the existence of 2π-periodic solutions of x″+n2x+h(x)= =e(t) are given. The proofs are based on a modification of Cesari's method and the Schauder fixed point theorem.",A. C. Lazer1 & D. E. Leach,Annali di Matematica Pura ed Applicata,1969,https://link.springer.com/article/10.1007/BF02410787,"Harmonic Oscillator,Point Theorem,Fixed Point Theorem,Forced Harmonic Oscillator"
